term,date,slot,room,teacher,subjectcode,sessionnumber,studentgroup,,,Note,SlotType,Type
SU22,2022-05-24,6,G402,minhdh20,736,3,GBC0905,,,,,0
SU22,2022-05-26,4,G402,minhdh20,736,4,GBC0905,,,,,0
SU22,2022-05-26,5,G402,minhdh20,736,5,GBC0905,,,,,0
SU22,2022-05-26,6,G402,minhdh20,736,6,GBC0905,,,,,0
SU22,2022-05-31,4,G402,minhdh20,736,7,GBC0905,,,,,0
SU22,2022-05-31,5,G402,minhdh20,736,8,GBC0905,,,,,0
SU22,2022-05-31,6,G402,minhdh20,736,9,GBC0905,,,,,0
SU22,2022-06-02,4,G402,minhdh20,736,10,GBC0905,,,,,0
SU22,2022-06-02,5,G402,minhdh20,736,11,GBC0905,,,,,0
SU22,2022-06-02,6,G402,minhdh20,736,12,GBC0905,,,,,0
SU22,2022-06-07,4,G402,minhdh20,736,13,GBC0905,,,,,0
SU22,2022-06-07,5,G402,minhdh20,736,14,GBC0905,,,,,0
SU22,2022-06-07,6,G402,minhdh20,736,15,GBC0905,,,,,0
SU22,2022-06-09,4,G402,minhdh20,736,16,GBC0905,,,,,0
SU22,2022-06-09,5,G402,minhdh20,736,17,GBC0905,,,,,0
SU22,2022-06-09,6,G402,minhdh20,736,18,GBC0905,,,,,0
SU22,2022-06-14,4,G402,minhdh20,736,19,GBC0905,,,,,0
SU22,2022-06-14,5,G402,minhdh20,736,20,GBC0905,,,,,0
SU22,2022-06-14,6,G402,minhdh20,736,21,GBC0905,,,,,0
SU22,2022-06-16,4,G402,minhdh20,736,22,GBC0905,,,,,0
SU22,2022-06-16,5,G402,minhdh20,736,23,GBC0905,,,,,0
SU22,2022-06-16,6,G402,minhdh20,736,24,GBC0905,,,,,0
SU22,2022-06-21,4,G402,minhdh20,736,25,GBC0905,,,,,0
SU22,2022-06-21,5,G402,minhdh20,736,26,GBC0905,,,,,0
SU22,2022-06-21,6,G402,minhdh20,736,27,GBC0905,,,,,0
SU22,2022-06-23,4,G402,minhdh20,736,28,GBC0905,,,,,0
SU22,2022-06-23,5,G402,minhdh20,736,29,GBC0905,,,,,0
SU22,2022-06-23,6,G402,minhdh20,736,30,GBC0905,,,,,0
SU22,2022-06-28,4,G402,minhdh20,736,31,GBC0905,,,,,0
SU22,2022-06-28,5,G402,minhdh20,736,32,GBC0905,,,,,0
SU22,2022-06-28,6,G402,minhdh20,736,33,GBC0905,,,,,0
SU22,2022-06-30,4,G402,minhdh20,736,34,GBC0905,,,,,0
SU22,2022-06-30,5,G402,minhdh20,736,35,GBC0905,,,,,0
SU22,2022-06-30,6,G402,minhdh20,736,36,GBC0905,,,,,0
SU22,2022-07-12,4,G402,minhdh20,736,37,GBC0905,,,,,0
SU22,2022-07-12,5,G402,minhdh20,736,38,GBC0905,,,,,0
SU22,2022-07-14,4,G402,minhdh20,736,39,GBC0905,,,,,0
SU22,2022-07-14,5,G402,minhdh20,736,40,GBC0905,,,,,0
SU22,2022-05-23,1,G407,huongttt,5032,1,GBC1001,,,,,0
SU22,2022-05-23,2,G407,huongttt,5032,2,GBC1001,,,,,0
SU22,2022-05-25,1,G407,huongttt,5032,3,GBC1001,,,,,0
SU22,2022-05-25,2,G407,huongttt,5032,4,GBC1001,,,,,0
SU22,2022-05-26,1,G407,huongttt,5032,5,GBC1001,,,,,0
SU22,2022-05-26,2,G407,huongttt,5032,6,GBC1001,,,,,0
SU22,2022-05-30,1,G407,huongttt,5032,7,GBC1001,,,,,0
SU22,2022-05-30,2,G407,huongttt,5032,8,GBC1001,,,,,0
SU22,2022-06-01,1,G407,huongttt,5032,9,GBC1001,,,,,0
SU22,2022-06-01,2,G407,huongttt,5032,10,GBC1001,,,,,0
SU22,2022-06-02,1,G407,huongttt,5032,11,GBC1001,,,,,0
SU22,2022-06-02,2,G407,huongttt,5032,12,GBC1001,,,,,0
SU22,2022-06-06,1,G407,huongttt,5032,13,GBC1001,,,,,0
SU22,2022-06-06,2,G407,huongttt,5032,14,GBC1001,,,,,0
SU22,2022-06-08,1,G407,huongttt,5032,15,GBC1001,,,,,0
SU22,2022-06-08,2,G407,huongttt,5032,16,GBC1001,,,,,0
SU22,2022-06-09,1,G407,huongttt,5032,17,GBC1001,,,,,0
SU22,2022-06-09,2,G407,huongttt,5032,18,GBC1001,,,,,0
SU22,2022-06-13,1,G407,huongttt,5032,19,GBC1001,,,,,0
SU22,2022-06-13,2,G407,huongttt,5032,20,GBC1001,,,,,0
SU22,2022-06-15,1,G407,huongttt,5032,21,GBC1001,,,,,0
SU22,2022-06-15,2,G407,huongttt,5032,22,GBC1001,,,,,0
SU22,2022-06-16,1,G407,huongttt,5032,23,GBC1001,,,,,0
SU22,2022-06-16,2,G407,huongttt,5032,24,GBC1001,,,,,0
SU22,2022-06-20,1,G407,huongttt,5032,25,GBC1001,,,,,0
SU22,2022-06-20,2,G407,huongttt,5032,26,GBC1001,,,,,0
SU22,2022-06-22,1,G407,huongttt,5032,27,GBC1001,,,,,0
SU22,2022-06-22,2,G407,huongttt,5032,28,GBC1001,,,,,0
SU22,2022-06-23,1,G407,huongttt,5032,29,GBC1001,,,,,0
SU22,2022-06-23,2,G407,huongttt,5032,30,GBC1001,,,,,0
SU22,2022-06-27,1,G407,huongttt,5032,31,GBC1001,,,,,0
SU22,2022-06-27,2,G407,huongttt,5032,32,GBC1001,,,,,0
SU22,2022-06-29,1,G407,huongttt,5032,33,GBC1001,,,,,0
SU22,2022-06-29,2,G407,huongttt,5032,34,GBC1001,,,,,0
SU22,2022-06-30,1,G407,huongttt,5032,35,GBC1001,,,,,0
SU22,2022-06-30,2,G407,huongttt,5032,36,GBC1001,,,,,0
SU22,2022-07-11,1,G407,huongttt,5032,37,GBC1001,,,,,0
SU22,2022-07-11,2,G407,huongttt,5032,38,GBC1001,,,,,0
SU22,2022-07-13,1,G407,huongttt,5032,39,GBC1001,,,,,0
SU22,2022-07-13,2,G407,huongttt,5032,40,GBC1001,,,,,0
SU22,2022-05-24,1,G407,tanhp2,,1,GBC1002,,,,,0
SU22,2022-05-24,2,G407,tanhp2,,2,GBC1002,,,,,0
SU22,2022-05-27,1,G407,tanhp2,,3,GBC1002,,,,,0
SU22,2022-05-27,2,G407,tanhp2,,4,GBC1002,,,,,0
SU22,2022-05-31,1,G407,tanhp2,,5,GBC1002,,,,,0
SU22,2022-05-31,2,G407,tanhp2,,6,GBC1002,,,,,0
SU22,2022-06-03,1,G407,tanhp2,,7,GBC1002,,,,,0
SU22,2022-06-03,2,G407,tanhp2,,8,GBC1002,,,,,0
SU22,2022-06-07,1,G407,tanhp2,,9,GBC1002,,,,,0
SU22,2022-06-07,2,G407,tanhp2,,10,GBC1002,,,,,0
SU22,2022-06-10,1,G407,tanhp2,,11,GBC1002,,,,,0
SU22,2022-06-10,2,G407,tanhp2,,12,GBC1002,,,,,0
SU22,2022-06-14,1,G407,tanhp2,,13,GBC1002,,,,,0
SU22,2022-06-14,2,G407,tanhp2,,14,GBC1002,,,,,0
SU22,2022-06-17,1,G407,tanhp2,,15,GBC1002,,,,,0
SU22,2022-06-17,2,G407,tanhp2,,16,GBC1002,,,,,0
SU22,2022-06-21,1,G407,tanhp2,,17,GBC1002,,,,,0
SU22,2022-06-21,2,G407,tanhp2,,18,GBC1002,,,,,0
SU22,2022-06-24,1,G407,tanhp2,,19,GBC1002,,,,,0
SU22,2022-06-24,2,G407,tanhp2,,20,GBC1002,,,,,0
SU22,2022-05-23,5,G512,anhht56,,1,GBC1002,,,,,0
SU22,2022-05-23,6,G512,anhht56,,2,GBC1002,,,,,0
SU22,2022-05-25,5,G512,anhht56,,3,GBC1002,,,,,0
SU22,2022-05-25,6,G512,anhht56,,4,GBC1002,,,,,0
SU22,2022-05-27,5,G512,anhht56,,5,GBC1002,,,,,0
SU22,2022-05-27,6,G512,anhht56,,6,GBC1002,,,,,0
SU22,2022-05-30,5,G512,anhht56,,7,GBC1002,,,,,0
SU22,2022-05-30,6,G512,anhht56,,8,GBC1002,,,,,0
SU22,2022-06-01,5,G512,anhht56,,9,GBC1002,,,,,0
SU22,2022-06-01,6,G512,anhht56,,10,GBC1002,,,,,0
SU22,2022-06-03,5,G512,anhht56,,11,GBC1002,,,,,0
SU22,2022-06-03,6,G512,anhht56,,12,GBC1002,,,,,0
SU22,2022-06-06,5,G512,anhht56,,13,GBC1002,,,,,0
SU22,2022-06-06,6,G512,anhht56,,14,GBC1002,,,,,0
SU22,2022-06-08,5,G512,anhht56,,15,GBC1002,,,,,0
SU22,2022-06-08,6,G512,anhht56,,16,GBC1002,,,,,0
SU22,2022-06-10,5,G512,anhht56,,17,GBC1002,,,,,0
SU22,2022-06-10,6,G512,anhht56,,18,GBC1002,,,,,0
SU22,2022-06-13,5,G512,anhht56,,19,GBC1002,,,,,0
SU22,2022-06-13,6,G512,anhht56,,20,GBC1002,,,,,0
SU22,2022-06-15,5,G512,anhht56,,21,GBC1002,,,,,0
SU22,2022-06-15,6,G512,anhht56,,22,GBC1002,,,,,0
SU22,2022-06-17,5,G512,anhht56,,23,GBC1002,,,,,0
SU22,2022-06-17,6,G512,anhht56,,24,GBC1002,,,,,0
SU22,2022-06-20,5,G512,anhht56,,25,GBC1002,,,,,0
SU22,2022-06-20,6,G512,anhht56,,26,GBC1002,,,,,0
SU22,2022-06-22,5,G512,anhht56,,27,GBC1002,,,,,0
SU22,2022-06-22,6,G512,anhht56,,28,GBC1002,,,,,0
SU22,2022-06-24,5,G512,anhht56,,29,GBC1002,,,,,0
SU22,2022-06-24,6,G512,anhht56,,30,GBC1002,,,,,0
SU22,2022-06-27,5,G512,anhht56,,31,GBC1002,,,,,0
SU22,2022-06-27,6,G512,anhht56,,32,GBC1002,,,,,0
SU22,2022-06-29,5,G512,anhht56,,33,GBC1002,,,,,0
SU22,2022-06-29,6,G512,anhht56,,34,GBC1002,,,,,0
SU22,2022-07-01,5,G512,anhht56,,35,GBC1002,,,,,0
SU22,2022-07-01,6,G512,anhht56,,36,GBC1002,,,,,0
SU22,2022-07-11,5,G512,anhht56,,37,GBC1002,,,,,0
SU22,2022-07-11,6,G512,anhht56,,38,GBC1002,,,,,0
SU22,2022-07-13,5,G512,anhht56,,39,GBC1002,,,,,0
SU22,2022-07-13,6,G512,anhht56,,40,GBC1002,,,,,0
SU22,2022-05-23,1,G403,phuongtta2,,1,GBC1002,,,,,0
SU22,2022-05-23,2,G403,phuongtta2,,2,GBC1002,,,,,0
SU22,2022-05-25,1,G403,phuongtta2,,3,GBC1002,,,,,0
SU22,2022-05-25,2,G403,phuongtta2,,4,GBC1002,,,,,0
SU22,2022-05-30,1,G403,phuongtta2,,5,GBC1002,,,,,0
SU22,2022-05-30,2,G403,phuongtta2,,6,GBC1002,,,,,0
SU22,2022-06-01,1,G403,phuongtta2,,7,GBC1002,,,,,0
SU22,2022-06-01,2,G403,phuongtta2,,8,GBC1002,,,,,0
SU22,2022-06-06,1,G403,phuongtta2,,9,GBC1002,,,,,0
SU22,2022-06-06,2,G403,phuongtta2,,10,GBC1002,,,,,0
SU22,2022-06-08,1,G403,phuongtta2,,11,GBC1002,,,,,0
SU22,2022-06-08,2,G403,phuongtta2,,12,GBC1002,,,,,0
SU22,2022-06-13,1,G403,phuongtta2,,13,GBC1002,,,,,0
SU22,2022-06-13,2,G403,phuongtta2,,14,GBC1002,,,,,0
SU22,2022-06-15,1,G403,phuongtta2,,15,GBC1002,,,,,0
SU22,2022-06-15,2,G403,phuongtta2,,16,GBC1002,,,,,0
SU22,2022-06-20,1,G403,phuongtta2,,17,GBC1002,,,,,0
SU22,2022-06-20,2,G403,phuongtta2,,18,GBC1002,,,,,0
SU22,2022-06-22,1,G403,phuongtta2,,19,GBC1002,,,,,0
SU22,2022-06-22,2,G403,phuongtta2,,20,GBC1002,,,,,0
SU22,2022-05-26,1,G508,tanhp2,,1,GBC1003,,,,,0
SU22,2022-05-26,2,G508,tanhp2,,2,GBC1003,,,,,0
SU22,2022-05-28,1,G508,tanhp2,,3,GBC1003,,,,,0
SU22,2022-05-28,2,G508,tanhp2,,4,GBC1003,,,,,0
SU22,2022-06-02,1,G508,tanhp2,,5,GBC1003,,,,,0
SU22,2022-06-02,2,G508,tanhp2,,6,GBC1003,,,,,0
SU22,2022-06-04,1,G508,tanhp2,,7,GBC1003,,,,,0
SU22,2022-06-04,2,G508,tanhp2,,8,GBC1003,,,,,0
SU22,2022-06-09,1,G508,tanhp2,,9,GBC1003,,,,,0
SU22,2022-06-09,2,G508,tanhp2,,10,GBC1003,,,,,0
SU22,2022-06-11,1,G508,tanhp2,,11,GBC1003,,,,,0
SU22,2022-06-11,2,G508,tanhp2,,12,GBC1003,,,,,0
SU22,2022-06-16,1,G508,tanhp2,,13,GBC1003,,,,,0
SU22,2022-06-16,2,G508,tanhp2,,14,GBC1003,,,,,0
SU22,2022-06-18,1,G508,tanhp2,,15,GBC1003,,,,,0
SU22,2022-06-18,2,G508,tanhp2,,16,GBC1003,,,,,0
SU22,2022-06-23,1,G508,tanhp2,,17,GBC1003,,,,,0
SU22,2022-06-23,2,G508,tanhp2,,18,GBC1003,,,,,0
SU22,2022-06-25,1,G508,tanhp2,,19,GBC1003,,,,,0
SU22,2022-06-25,2,G508,tanhp2,,20,GBC1003,,,,,0
SU22,2022-05-24,4,G512,anhht56,,1,GBC1003,,,,,0
SU22,2022-05-24,5,G512,anhht56,,2,GBC1003,,,,,0
SU22,2022-05-26,5,G512,anhht56,,3,GBC1003,,,,,0
SU22,2022-05-26,6,G512,anhht56,,4,GBC1003,,,,,0
SU22,2022-05-28,5,G512,anhht56,,5,GBC1003,,,,,0
SU22,2022-05-28,6,G512,anhht56,,6,GBC1003,,,,,0
SU22,2022-05-31,4,G512,anhht56,,7,GBC1003,,,,,0
SU22,2022-05-31,5,G512,anhht56,,8,GBC1003,,,,,0
SU22,2022-06-02,5,G512,anhht56,,9,GBC1003,,,,,0
SU22,2022-06-02,6,G512,anhht56,,10,GBC1003,,,,,0
SU22,2022-06-04,5,G512,anhht56,,11,GBC1003,,,,,0
SU22,2022-06-04,6,G512,anhht56,,12,GBC1003,,,,,0
SU22,2022-06-07,4,G512,anhht56,,13,GBC1003,,,,,0
SU22,2022-06-07,5,G512,anhht56,,14,GBC1003,,,,,0
SU22,2022-06-09,5,G512,anhht56,,15,GBC1003,,,,,0
SU22,2022-06-09,6,G512,anhht56,,16,GBC1003,,,,,0
SU22,2022-06-11,5,G512,anhht56,,17,GBC1003,,,,,0
SU22,2022-06-11,6,G512,anhht56,,18,GBC1003,,,,,0
SU22,2022-06-14,4,G512,anhht56,,19,GBC1003,,,,,0
SU22,2022-06-14,5,G512,anhht56,,20,GBC1003,,,,,0
SU22,2022-06-16,5,G512,anhht56,,21,GBC1003,,,,,0
SU22,2022-06-16,6,G512,anhht56,,22,GBC1003,,,,,0
SU22,2022-06-18,5,G512,anhht56,,23,GBC1003,,,,,0
SU22,2022-06-18,6,G512,anhht56,,24,GBC1003,,,,,0
SU22,2022-06-21,4,G512,anhht56,,25,GBC1003,,,,,0
SU22,2022-06-21,5,G512,anhht56,,26,GBC1003,,,,,0
SU22,2022-06-23,5,G512,anhht56,,27,GBC1003,,,,,0
SU22,2022-06-23,6,G512,anhht56,,28,GBC1003,,,,,0
SU22,2022-06-25,5,G512,anhht56,,29,GBC1003,,,,,0
SU22,2022-06-25,6,G512,anhht56,,30,GBC1003,,,,,0
SU22,2022-06-28,4,G512,anhht56,,31,GBC1003,,,,,0
SU22,2022-06-28,5,G512,anhht56,,32,GBC1003,,,,,0
SU22,2022-06-30,5,G512,anhht56,,33,GBC1003,,,,,0
SU22,2022-06-30,6,G512,anhht56,,34,GBC1003,,,,,0
SU22,2022-07-02,5,G512,anhht56,,35,GBC1003,,,,,0
SU22,2022-07-02,6,G512,anhht56,,36,GBC1003,,,,,0
SU22,2022-07-12,4,G512,anhht56,,37,GBC1003,,,,,0
SU22,2022-07-12,5,G512,anhht56,,38,GBC1003,,,,,0
SU22,2022-07-14,5,G512,anhht56,,39,GBC1003,,,,,0
SU22,2022-07-14,6,G512,anhht56,,40,GBC1003,,,,,0
SU22,2022-05-23,3,G403,phuongtta2,,1,GBC1003,,,,,0
SU22,2022-05-23,4,G403,phuongtta2,,2,GBC1003,,,,,0
SU22,2022-05-25,3,G403,phuongtta2,,3,GBC1003,,,,,0
SU22,2022-05-25,4,G403,phuongtta2,,4,GBC1003,,,,,0
SU22,2022-05-30,3,G403,phuongtta2,,5,GBC1003,,,,,0
SU22,2022-05-30,4,G403,phuongtta2,,6,GBC1003,,,,,0
SU22,2022-06-01,3,G403,phuongtta2,,7,GBC1003,,,,,0
SU22,2022-06-01,4,G403,phuongtta2,,8,GBC1003,,,,,0
SU22,2022-06-06,3,G403,phuongtta2,,9,GBC1003,,,,,0
SU22,2022-06-06,4,G403,phuongtta2,,10,GBC1003,,,,,0
SU22,2022-06-08,3,G403,phuongtta2,,11,GBC1003,,,,,0
SU22,2022-06-08,4,G403,phuongtta2,,12,GBC1003,,,,,0
SU22,2022-06-13,3,G403,phuongtta2,,13,GBC1003,,,,,0
SU22,2022-06-13,4,G403,phuongtta2,,14,GBC1003,,,,,0
SU22,2022-06-15,3,G403,phuongtta2,,15,GBC1003,,,,,0
SU22,2022-06-15,4,G403,phuongtta2,,16,GBC1003,,,,,0
SU22,2022-06-20,3,G403,phuongtta2,,17,GBC1003,,,,,0
SU22,2022-06-20,4,G403,phuongtta2,,18,GBC1003,,,,,0
SU22,2022-06-22,3,G403,phuongtta2,,19,GBC1003,,,,,0
SU22,2022-06-22,4,G403,phuongtta2,,20,GBC1003,,,,,0
SU22,2022-05-24,1,G512,huynq121,,1,GBC02BI1,,,,,0
SU22,2022-05-24,2,G512,huynq121,,2,GBC02BI1,,,,,0
SU22,2022-05-31,1,G512,huynq121,,3,GBC02BI1,,,,,0
SU22,2022-05-31,2,G512,huynq121,,4,GBC02BI1,,,,,0
SU22,2022-06-07,1,G512,huynq121,,5,GBC02BI1,,,,,0
SU22,2022-06-07,2,G512,huynq121,,6,GBC02BI1,,,,,0
SU22,2022-06-14,1,G512,huynq121,,7,GBC02BI1,,,,,0
SU22,2022-06-14,2,G512,huynq121,,8,GBC02BI1,,,,,0
SU22,2022-06-21,1,G512,huynq121,,9,GBC02BI1,,,,,0
SU22,2022-06-21,2,G512,huynq121,,10,GBC02BI1,,,,,0
SU22,2022-06-28,1,G512,huynq121,,11,GBC02BI1,,,,,0
SU22,2022-06-28,2,G512,huynq121,,12,GBC02BI1,,,,,0
SU22,2022-07-12,1,G512,huynq121,,13,GBC02BI1,,,,,0
SU22,2022-07-12,2,G512,huynq121,,14,GBC02BI1,,,,,0
SU22,2022-07-19,1,G512,huynq121,,15,GBC02BI1,,,,,0
SU22,2022-07-19,2,G512,huynq121,,16,GBC02BI1,,,,,0
SU22,2022-07-26,1,G512,huynq121,,17,GBC02BI1,,,,,0
SU22,2022-07-26,2,G512,huynq121,,18,GBC02BI1,,,,,0
SU22,2022-08-02,1,G512,huynq121,,19,GBC02BI1,,,,,0
SU22,2022-08-02,2,G512,huynq121,,20,GBC02BI1,,,,,0
SU22,2022-08-09,1,G512,huynq121,,21,GBC02BI1,,,,,0
SU22,2022-08-09,2,G512,huynq121,,22,GBC02BI1,,,,,0
SU22,2022-08-16,1,G512,huynq121,,23,GBC02BI1,,,,,0
SU22,2022-08-16,2,G512,huynq121,,24,GBC02BI1,,,,,0
SU22,2022-05-26,1,G511,nhudq2,,1,GBC02BI1,,,,,0
SU22,2022-05-26,2,G511,nhudq2,,2,GBC02BI1,,,,,0
SU22,2022-06-02,1,G511,nhudq2,,3,GBC02BI1,,,,,0
SU22,2022-06-02,2,G511,nhudq2,,4,GBC02BI1,,,,,0
SU22,2022-06-09,1,G511,nhudq2,,5,GBC02BI1,,,,,0
SU22,2022-06-09,2,G511,nhudq2,,6,GBC02BI1,,,,,0
SU22,2022-06-16,1,G511,nhudq2,,7,GBC02BI1,,,,,0
SU22,2022-06-16,2,G511,nhudq2,,8,GBC02BI1,,,,,0
SU22,2022-06-23,1,G511,nhudq2,,9,GBC02BI1,,,,,0
SU22,2022-06-23,2,G511,nhudq2,,10,GBC02BI1,,,,,0
SU22,2022-06-30,1,G511,nhudq2,,11,GBC02BI1,,,,,0
SU22,2022-06-30,2,G511,nhudq2,,12,GBC02BI1,,,,,0
SU22,2022-07-14,1,G511,nhudq2,,13,GBC02BI1,,,,,0
SU22,2022-07-14,2,G511,nhudq2,,14,GBC02BI1,,,,,0
SU22,2022-07-21,1,G511,nhudq2,,15,GBC02BI1,,,,,0
SU22,2022-07-21,2,G511,nhudq2,,16,GBC02BI1,,,,,0
SU22,2022-07-28,1,G511,nhudq2,,17,GBC02BI1,,,,,0
SU22,2022-07-28,2,G511,nhudq2,,18,GBC02BI1,,,,,0
SU22,2022-08-04,1,G511,nhudq2,,19,GBC02BI1,,,,,0
SU22,2022-08-04,2,G511,nhudq2,,20,GBC02BI1,,,,,0
SU22,2022-08-11,1,G511,nhudq2,,21,GBC02BI1,,,,,0
SU22,2022-08-11,2,G511,nhudq2,,22,GBC02BI1,,,,,0
SU22,2022-08-18,1,G511,nhudq2,,23,GBC02BI1,,,,,0
SU22,2022-08-18,2,G511,nhudq2,,24,GBC02BI1,,,,,0
SU22,2022-05-23,3,G502,duyenntn,,1,GBC02BI1,,,,,0
SU22,2022-05-23,4,G502,duyenntn,,2,GBC02BI1,,,,,0
SU22,2022-05-30,3,G502,duyenntn,,3,GBC02BI1,,,,,0
SU22,2022-05-30,4,G502,duyenntn,,4,GBC02BI1,,,,,0
SU22,2022-06-06,3,G502,duyenntn,,5,GBC02BI1,,,,,0
SU22,2022-06-06,4,G502,duyenntn,,6,GBC02BI1,,,,,0
SU22,2022-06-13,3,G502,duyenntn,,7,GBC02BI1,,,,,0
SU22,2022-06-13,4,G502,duyenntn,,8,GBC02BI1,,,,,0
SU22,2022-06-20,3,G502,duyenntn,,9,GBC02BI1,,,,,0
SU22,2022-06-20,4,G502,duyenntn,,10,GBC02BI1,,,,,0
SU22,2022-06-27,3,G502,duyenntn,,11,GBC02BI1,,,,,0
SU22,2022-06-27,4,G502,duyenntn,,12,GBC02BI1,,,,,0
SU22,2022-07-11,3,G502,duyenntn,,13,GBC02BI1,,,,,0
SU22,2022-07-11,4,G502,duyenntn,,14,GBC02BI1,,,,,0
SU22,2022-07-18,3,G502,duyenntn,,15,GBC02BI1,,,,,0
SU22,2022-07-18,4,G502,duyenntn,,16,GBC02BI1,,,,,0
SU22,2022-07-25,3,G502,duyenntn,,17,GBC02BI1,,,,,0
SU22,2022-07-25,4,G502,duyenntn,,18,GBC02BI1,,,,,0
SU22,2022-08-01,3,G502,duyenntn,,19,GBC02BI1,,,,,0
SU22,2022-08-01,4,G502,duyenntn,,20,GBC02BI1,,,,,0
SU22,2022-05-24,4,G511,huynq121,,1,GBC02BI2,,,,,0
SU22,2022-05-24,5,G511,huynq121,,2,GBC02BI2,,,,,0
SU22,2022-05-31,4,G511,huynq121,,3,GBC02BI2,,,,,0
SU22,2022-05-31,5,G511,huynq121,,4,GBC02BI2,,,,,0
SU22,2022-06-07,4,G511,huynq121,,5,GBC02BI2,,,,,0
SU22,2022-06-07,5,G511,huynq121,,6,GBC02BI2,,,,,0
SU22,2022-06-14,4,G511,huynq121,,7,GBC02BI2,,,,,0
SU22,2022-06-14,5,G511,huynq121,,8,GBC02BI2,,,,,0
SU22,2022-06-21,4,G511,huynq121,,9,GBC02BI2,,,,,0
SU22,2022-06-21,5,G511,huynq121,,10,GBC02BI2,,,,,0
SU22,2022-06-28,4,G511,huynq121,,11,GBC02BI2,,,,,0
SU22,2022-06-28,5,G511,huynq121,,12,GBC02BI2,,,,,0
SU22,2022-07-12,4,G511,huynq121,,13,GBC02BI2,,,,,0
SU22,2022-07-12,5,G511,huynq121,,14,GBC02BI2,,,,,0
SU22,2022-07-19,4,G511,huynq121,,15,GBC02BI2,,,,,0
SU22,2022-07-19,5,G511,huynq121,,16,GBC02BI2,,,,,0
SU22,2022-07-26,4,G511,huynq121,,17,GBC02BI2,,,,,0
SU22,2022-07-26,5,G511,huynq121,,18,GBC02BI2,,,,,0
SU22,2022-08-02,4,G511,huynq121,,19,GBC02BI2,,,,,0
SU22,2022-08-02,5,G511,huynq121,,20,GBC02BI2,,,,,0
SU22,2022-08-09,4,G511,huynq121,,21,GBC02BI2,,,,,0
SU22,2022-08-09,5,G511,huynq121,,22,GBC02BI2,,,,,0
SU22,2022-08-16,4,G511,huynq121,,23,GBC02BI2,,,,,0
SU22,2022-08-16,5,G511,huynq121,,24,GBC02BI2,,,,,0
SU22,2022-05-26,4,G511,nhudq2,,1,GBC02BI2,,,,,0
SU22,2022-05-26,5,G511,nhudq2,,2,GBC02BI2,,,,,0
SU22,2022-06-02,4,G511,nhudq2,,3,GBC02BI2,,,,,0
SU22,2022-06-02,5,G511,nhudq2,,4,GBC02BI2,,,,,0
SU22,2022-06-09,4,G511,nhudq2,,5,GBC02BI2,,,,,0
SU22,2022-06-09,5,G511,nhudq2,,6,GBC02BI2,,,,,0
SU22,2022-06-16,4,G511,nhudq2,,7,GBC02BI2,,,,,0
SU22,2022-06-16,5,G511,nhudq2,,8,GBC02BI2,,,,,0
SU22,2022-06-23,4,G511,nhudq2,,9,GBC02BI2,,,,,0
SU22,2022-06-23,5,G511,nhudq2,,10,GBC02BI2,,,,,0
SU22,2022-06-30,4,G511,nhudq2,,11,GBC02BI2,,,,,0
SU22,2022-06-30,5,G511,nhudq2,,12,GBC02BI2,,,,,0
SU22,2022-07-14,4,G511,nhudq2,,13,GBC02BI2,,,,,0
SU22,2022-07-14,5,G511,nhudq2,,14,GBC02BI2,,,,,0
SU22,2022-07-21,4,G511,nhudq2,,15,GBC02BI2,,,,,0
SU22,2022-07-21,5,G511,nhudq2,,16,GBC02BI2,,,,,0
SU22,2022-07-28,4,G511,nhudq2,,17,GBC02BI2,,,,,0
SU22,2022-07-28,5,G511,nhudq2,,18,GBC02BI2,,,,,0
SU22,2022-08-04,4,G511,nhudq2,,19,GBC02BI2,,,,,0
SU22,2022-08-04,5,G511,nhudq2,,20,GBC02BI2,,,,,0
SU22,2022-08-11,4,G511,nhudq2,,21,GBC02BI2,,,,,0
SU22,2022-08-11,5,G511,nhudq2,,22,GBC02BI2,,,,,0
SU22,2022-08-18,4,G511,nhudq2,,23,GBC02BI2,,,,,0
SU22,2022-08-18,5,G511,nhudq2,,24,GBC02BI2,,,,,0
SU22,2022-05-27,3,G502,duyenntn,,1,GBC02BI2,,,,,0
SU22,2022-05-27,4,G502,duyenntn,,2,GBC02BI2,,,,,0
SU22,2022-06-03,3,G502,duyenntn,,3,GBC02BI2,,,,,0
SU22,2022-06-03,4,G502,duyenntn,,4,GBC02BI2,,,,,0
SU22,2022-06-10,3,G502,duyenntn,,5,GBC02BI2,,,,,0
SU22,2022-06-10,4,G502,duyenntn,,6,GBC02BI2,,,,,0
SU22,2022-06-17,3,G502,duyenntn,,7,GBC02BI2,,,,,0
SU22,2022-06-17,4,G502,duyenntn,,8,GBC02BI2,,,,,0
SU22,2022-06-24,3,G502,duyenntn,,9,GBC02BI2,,,,,0
SU22,2022-06-24,4,G502,duyenntn,,10,GBC02BI2,,,,,0
SU22,2022-07-01,3,G502,duyenntn,,11,GBC02BI2,,,,,0
SU22,2022-07-01,4,G502,duyenntn,,12,GBC02BI2,,,,,0
SU22,2022-07-15,3,G502,duyenntn,,13,GBC02BI2,,,,,0
SU22,2022-07-15,4,G502,duyenntn,,14,GBC02BI2,,,,,0
SU22,2022-07-22,3,G502,duyenntn,,15,GBC02BI2,,,,,0
SU22,2022-07-22,4,G502,duyenntn,,16,GBC02BI2,,,,,0
